show_id,theater_id,movie_id,screen_no,show_time
S004852,T0049,M0226,3,2025-06-21T10:00:00
S004853,T0049,M0366,1,2025-06-26T22:00:00
S004854,T0049,M0307,3,2025-06-30T13:00:00
S004855,T0049,M0431,5,2025-06-21T10:00:00
S004856,T0049,M0233,3,2025-06-29T16:00:00
S004857,T0049,M0500,5,2025-06-28T10:00:00
S004858,T0049,M0493,3,2025-06-27T10:00:00
S004859,T0049,M0280,1,2025-06-25T16:00:00
S004860,T0049,M0473,4,2025-06-20T16:00:00
S004861,T0049,M0058,1,2025-06-25T13:00:00
S004862,T0049,M0438,4,2025-06-29T10:00:00
S004863,T0049,M0360,4,2025-06-21T10:00:00
S004864,T0049,M0416,2,2025-06-20T22:00:00
S004865,T0049,M0468,4,2025-06-22T10:00:00
S004866,T0049,M0032,5,2025-06-29T10:00:00
S004867,T0049,M0146,4,2025-06-23T22:00:00
S004868,T0049,M0252,4,2025-06-22T19:00:00
S004869,T0049,M0383,3,2025-06-28T22:00:00
S004870,T0049,M0033,4,2025-06-23T13:00:00
S004871,T0049,M0457,1,2025-06-28T16:00:00
S004872,T0049,M0456,5,2025-06-26T10:00:00
S004873,T0049,M0051,2,2025-06-26T16:00:00
S004874,T0049,M0353,2,2025-06-30T13:00:00
S004875,T0049,M0209,3,2025-06-25T10:00:00
S004876,T0049,M0299,2,2025-06-28T22:00:00
S004877,T0049,M0267,4,2025-06-20T16:00:00
S004878,T0049,M0171,2,2025-06-24T10:00:00
S004879,T0049,M0100,3,2025-06-20T22:00:00
S004880,T0049,M0118,4,2025-06-27T19:00:00
S004881,T0049,M0344,2,2025-06-21T10:00:00
S004882,T0049,M0415,3,2025-06-27T10:00:00
S004883,T0049,M0317,1,2025-06-28T19:00:00
S004884,T0049,M0339,1,2025-06-22T19:00:00
S004885,T0049,M0170,2,2025-06-23T16:00:00
S004886,T0049,M0492,1,2025-06-24T16:00:00
S004887,T0049,M0383,3,2025-06-21T22:00:00
S004888,T0049,M0495,3,2025-06-25T13:00:00
S004889,T0049,M0089,1,2025-06-21T16:00:00
S004890,T0049,M0316,5,2025-06-26T19:00:00
S004891,T0049,M0303,5,2025-06-25T10:00:00
S004892,T0049,M0287,3,2025-06-29T19:00:00
S004893,T0049,M0200,3,2025-06-22T13:00:00
S004894,T0049,M0155,5,2025-06-23T13:00:00
S004895,T0049,M0457,3,2025-06-30T16:00:00
S004896,T0049,M0433,5,2025-06-30T22:00:00
S004897,T0049,M0279,4,2025-06-29T22:00:00
S004898,T0049,M0008,5,2025-06-25T10:00:00
S004899,T0049,M0118,2,2025-06-26T16:00:00
S004900,T0049,M0262,2,2025-06-21T13:00:00
S004901,T0050,M0262,1,2025-06-25T22:00:00
S004902,T0050,M0149,4,2025-06-20T13:00:00
S004903,T0050,M0463,5,2025-06-27T22:00:00
S004904,T0050,M0065,2,2025-06-26T16:00:00
S004905,T0050,M0306,4,2025-06-22T13:00:00
S004906,T0050,M0360,5,2025-06-21T13:00:00
S004907,T0050,M0089,1,2025-06-24T16:00:00
S004908,T0050,M0041,3,2025-06-27T22:00:00
S004909,T0050,M0164,1,2025-06-30T19:00:00
S004910,T0050,M0198,1,2025-06-30T19:00:00
S004911,T0050,M0393,2,2025-06-26T16:00:00
S004912,T0050,M0115,3,2025-06-30T22:00:00
S004913,T0050,M0030,1,2025-06-22T19:00:00
S004914,T0050,M0123,1,2025-06-20T22:00:00
S004915,T0050,M0213,3,2025-06-29T16:00:00
S004916,T0050,M0334,5,2025-06-24T19:00:00
S004917,T0050,M0113,5,2025-06-30T19:00:00
S004918,T0050,M0189,4,2025-06-25T19:00:00
S004919,T0050,M0328,4,2025-06-24T10:00:00
S004920,T0050,M0025,2,2025-06-23T16:00:00
S004921,T0050,M0193,4,2025-06-24T22:00:00
S004922,T0050,M0354,1,2025-06-27T22:00:00
S004923,T0050,M0220,5,2025-06-24T22:00:00
S004924,T0050,M0046,4,2025-06-27T10:00:00
S004925,T0050,M0317,3,2025-06-20T10:00:00
S004926,T0050,M0412,5,2025-06-30T19:00:00
S004927,T0050,M0339,4,2025-06-21T16:00:00
S004928,T0050,M0350,3,2025-06-20T22:00:00
S004929,T0050,M0429,4,2025-06-25T10:00:00
S004930,T0050,M0417,5,2025-06-24T16:00:00
S004931,T0050,M0260,2,2025-06-24T22:00:00
S004932,T0050,M0299,1,2025-06-24T16:00:00
S004933,T0050,M0266,2,2025-06-20T22:00:00
S004934,T0050,M0274,2,2025-06-24T16:00:00
S004935,T0050,M0209,1,2025-06-23T13:00:00
S004936,T0050,M0285,5,2025-06-23T16:00:00
S004937,T0050,M0198,4,2025-06-22T19:00:00
S004938,T0050,M0232,1,2025-06-21T19:00:00
S004939,T0050,M0367,3,2025-06-23T16:00:00
S004940,T0050,M0288,5,2025-06-23T10:00:00
S004941,T0050,M0204,3,2025-06-27T16:00:00
S004942,T0050,M0159,5,2025-06-23T22:00:00
S004943,T0050,M0269,3,2025-06-23T10:00:00
S004944,T0050,M0193,5,2025-06-20T13:00:00
S004945,T0050,M0490,2,2025-06-27T22:00:00
S004946,T0050,M0120,3,2025-06-25T16:00:00
S004947,T0050,M0434,2,2025-06-26T16:00:00
S004948,T0050,M0134,1,2025-06-26T13:00:00
S004949,T0050,M0042,1,2025-06-26T22:00:00
S004950,T0050,M0120,1,2025-06-21T16:00:00
S004951,T0050,M0436,1,2025-06-25T19:00:00
S004952,T0050,M0202,2,2025-06-24T19:00:00
S004953,T0050,M0304,4,2025-06-20T10:00:00
S004954,T0050,M0362,2,2025-06-28T16:00:00
S004955,T0050,M0250,5,2025-06-27T10:00:00
S004956,T0050,M0366,2,2025-06-23T10:00:00
S004957,T0050,M0119,3,2025-06-23T19:00:00
S004958,T0050,M0447,4,2025-06-20T16:00:00
S004959,T0050,M0421,2,2025-06-23T22:00:00
S004960,T0050,M0182,2,2025-06-30T16:00:00
S004961,T0050,M0060,5,2025-06-24T22:00:00
S004962,T0050,M0073,4,2025-06-30T16:00:00
S004963,T0050,M0147,5,2025-06-21T10:00:00
S004964,T0050,M0067,4,2025-06-24T22:00:00
S004965,T0050,M0087,4,2025-06-20T22:00:00
S004966,T0050,M0479,3,2025-06-21T19:00:00
S004967,T0050,M0500,5,2025-06-21T16:00:00
S004968,T0050,M0286,4,2025-06-26T13:00:00
S004969,T0050,M0352,5,2025-06-29T13:00:00
S004970,T0050,M0221,5,2025-06-23T16:00:00
S004971,T0050,M0428,1,2025-06-25T19:00:00
S004972,T0050,M0347,3,2025-06-21T10:00:00
S004973,T0050,M0366,4,2025-06-26T10:00:00
S004974,T0050,M0146,3,2025-06-25T22:00:00
S004975,T0050,M0368,1,2025-06-24T13:00:00
S004976,T0050,M0129,4,2025-06-23T19:00:00
S004977,T0050,M0167,2,2025-06-27T22:00:00
S004978,T0050,M0388,2,2025-06-27T16:00:00
S004979,T0050,M0395,1,2025-06-26T10:00:00
S004980,T0050,M0236,4,2025-06-25T16:00:00
S004981,T0050,M0206,3,2025-06-24T22:00:00
S004982,T0050,M0119,4,2025-06-27T10:00:00
S004983,T0050,M0246,2,2025-06-29T10:00:00
S004984,T0050,M0171,4,2025-06-29T16:00:00
S004985,T0050,M0391,3,2025-06-28T19:00:00
S004986,T0050,M0418,1,2025-06-21T16:00:00
S004987,T0050,M0174,1,2025-06-24T10:00:00
S004988,T0050,M0093,4,2025-06-29T16:00:00
S004989,T0050,M0469,1,2025-06-27T13:00:00
S004990,T0050,M0317,3,2025-06-28T19:00:00
S004991,T0050,M0147,2,2025-06-23T19:00:00
S004992,T0050,M0413,3,2025-06-25T10:00:00
S004993,T0050,M0445,5,2025-06-21T13:00:00
S004994,T0050,M0273,5,2025-06-21T10:00:00
S004995,T0050,M0039,1,2025-06-23T16:00:00
S004996,T0050,M0384,4,2025-06-30T10:00:00
S004997,T0050,M0285,1,2025-06-23T10:00:00
S004998,T0050,M0207,2,2025-06-23T13:00:00
S004999,T0050,M0453,4,2025-06-28T22:00:00
S005000,T0050,M0190,1,2025-06-27T10:00:00
S005001,T0051,M0338,3,2025-06-20T16:00:00
S005002,T0051,M0015,2,2025-06-29T13:00:00
S005003,T0051,M0088,5,2025-06-22T16:00:00
S005004,T0051,M0197,1,2025-06-23T22:00:00
S005005,T0051,M0080,5,2025-06-22T19:00:00
S005006,T0051,M0142,1,2025-06-20T22:00:00
S005007,T0051,M0110,2,2025-06-20T19:00:00
S005008,T0051,M0353,1,2025-06-27T19:00:00
S005009,T0051,M0298,5,2025-06-26T13:00:00
S005010,T0051,M0148,1,2025-06-28T19:00:00
S005011,T0051,M0039,5,2025-06-29T22:00:00
S005012,T0051,M0298,1,2025-06-27T10:00:00
S005013,T0051,M0302,1,2025-06-22T16:00:00
S005014,T0051,M0466,1,2025-06-21T19:00:00
S005015,T0051,M0117,3,2025-06-27T13:00:00
S005016,T0051,M0224,2,2025-06-24T10:00:00
S005017,T0051,M0234,3,2025-06-22T13:00:00
S005018,T0051,M0462,5,2025-06-26T19:00:00
S005019,T0051,M0218,4,2025-06-21T16:00:00
S005020,T0051,M0301,2,2025-06-25T10:00:00
S005021,T0051,M0410,3,2025-06-24T22:00:00
S005022,T0051,M0027,3,2025-06-28T10:00:00
S005023,T0051,M0282,2,2025-06-21T19:00:00
S005024,T0051,M0441,5,2025-06-23T22:00:00
S005025,T0051,M0053,2,2025-06-20T22:00:00
S005026,T0051,M0026,4,2025-06-24T22:00:00
S005027,T0051,M0496,5,2025-06-28T16:00:00
S005028,T0051,M0419,2,2025-06-23T16:00:00
S005029,T0051,M0081,2,2025-06-28T10:00:00
S005030,T0051,M0487,5,2025-06-21T13:00:00
S005031,T0051,M0201,2,2025-06-22T13:00:00
S005032,T0051,M0475,4,2025-06-20T19:00:00
S005033,T0051,M0453,5,2025-06-23T22:00:00
S005034,T0051,M0361,1,2025-06-29T16:00:00
S005035,T0051,M0344,1,2025-06-23T16:00:00
S005036,T0051,M0095,1,2025-06-25T22:00:00
S005037,T0051,M0470,1,2025-06-22T22:00:00
S005038,T0051,M0401,4,2025-06-22T16:00:00
S005039,T0051,M0357,2,2025-06-22T13:00:00
S005040,T0051,M0253,4,2025-06-20T16:00:00
S005041,T0051,M0073,2,2025-06-27T16:00:00
S005042,T0051,M0251,1,2025-06-20T19:00:00
S005043,T0051,M0010,4,2025-06-22T16:00:00
S005044,T0051,M0255,5,2025-06-25T22:00:00
S005045,T0051,M0457,5,2025-06-26T19:00:00
S005046,T0051,M0087,4,2025-06-24T16:00:00
S005047,T0051,M0221,3,2025-06-20T19:00:00
S005048,T0051,M0381,3,2025-06-26T10:00:00
S005049,T0051,M0040,5,2025-06-21T16:00:00
S005050,T0051,M0366,4,2025-06-27T10:00:00
S005051,T0051,M0323,1,2025-06-23T22:00:00
S005052,T0051,M0030,1,2025-06-29T13:00:00
S005053,T0051,M0068,1,2025-06-23T19:00:00
S005054,T0051,M0233,1,2025-06-26T13:00:00
S005055,T0051,M0053,4,2025-06-20T13:00:00
S005056,T0051,M0499,2,2025-06-25T13:00:00
S005057,T0051,M0452,4,2025-06-21T10:00:00
S005058,T0051,M0394,1,2025-06-22T13:00:00
S005059,T0051,M0227,5,2025-06-20T19:00:00
S005060,T0051,M0246,5,2025-06-23T13:00:00
S005061,T0051,M0230,1,2025-06-21T10:00:00
S005062,T0051,M0315,5,2025-06-30T19:00:00
S005063,T0051,M0451,5,2025-06-27T10:00:00
S005064,T0051,M0412,2,2025-06-25T10:00:00
S005065,T0051,M0023,2,2025-06-26T22:00:00
S005066,T0051,M0408,2,2025-06-30T16:00:00
S005067,T0051,M0112,3,2025-06-28T19:00:00
S005068,T0051,M0137,2,2025-06-25T13:00:00
S005069,T0051,M0148,3,2025-06-27T13:00:00
S005070,T0051,M0185,3,2025-06-30T22:00:00
S005071,T0051,M0188,4,2025-06-30T19:00:00
S005072,T0051,M0260,1,2025-06-25T22:00:00
S005073,T0051,M0226,5,2025-06-20T13:00:00
S005074,T0051,M0020,5,2025-06-30T16:00:00
S005075,T0051,M0194,3,2025-06-24T16:00:00
S005076,T0051,M0397,5,2025-06-29T22:00:00
S005077,T0051,M0020,3,2025-06-20T10:00:00
S005078,T0051,M0127,3,2025-06-22T19:00:00
S005079,T0051,M0123,1,2025-06-30T16:00:00
S005080,T0051,M0196,3,2025-06-24T13:00:00
S005081,T0051,M0447,4,2025-06-20T19:00:00
S005082,T0051,M0195,3,2025-06-24T16:00:00
S005083,T0051,M0259,5,2025-06-22T13:00:00
S005084,T0051,M0367,1,2025-06-25T10:00:00
S005085,T0051,M0408,5,2025-06-26T13:00:00
S005086,T0051,M0488,4,2025-06-25T10:00:00
S005087,T0051,M0330,3,2025-06-23T22:00:00
S005088,T0051,M0488,3,2025-06-30T10:00:00
S005089,T0051,M0124,4,2025-06-26T16:00:00
S005090,T0051,M0321,1,2025-06-26T13:00:00
S005091,T0051,M0239,4,2025-06-29T22:00:00
S005092,T0051,M0420,2,2025-06-21T19:00:00
S005093,T0051,M0341,2,2025-06-28T10:00:00
S005094,T0051,M0217,5,2025-06-23T16:00:00
S005095,T0051,M0443,2,2025-06-23T19:00:00
S005096,T0051,M0122,2,2025-06-23T22:00:00
S005097,T0051,M0076,5,2025-06-26T19:00:00
S005098,T0051,M0464,5,2025-06-28T13:00:00
S005099,T0051,M0017,3,2025-06-21T10:00:00
S005100,T0051,M0488,4,2025-06-25T13:00:00
S005101,T0052,M0185,4,2025-06-28T22:00:00
S005102,T0052,M0428,4,2025-06-21T13:00:00
S005103,T0052,M0057,1,2025-06-20T19:00:00
S005104,T0052,M0462,4,2025-06-29T10:00:00
S005105,T0052,M0065,4,2025-06-28T19:00:00
S005106,T0052,M0007,2,2025-06-23T19:00:00
S005107,T0052,M0406,4,2025-06-26T13:00:00
S005108,T0052,M0045,5,2025-06-20T10:00:00
S005109,T0052,M0299,3,2025-06-24T19:00:00
S005110,T0052,M0246,4,2025-06-23T16:00:00
S005111,T0052,M0417,5,2025-06-21T19:00:00
S005112,T0052,M0090,5,2025-06-26T10:00:00
S005113,T0052,M0316,1,2025-06-25T22:00:00
S005114,T0052,M0013,1,2025-06-26T10:00:00
S005115,T0052,M0102,4,2025-06-24T10:00:00
S005116,T0052,M0450,2,2025-06-23T13:00:00
S005117,T0052,M0350,3,2025-06-30T19:00:00
S005118,T0052,M0464,5,2025-06-29T16:00:00
S005119,T0052,M0346,3,2025-06-24T16:00:00
S005120,T0052,M0481,1,2025-06-28T10:00:00
S005121,T0052,M0003,4,2025-06-29T13:00:00
S005122,T0052,M0248,3,2025-06-28T16:00:00
S005123,T0052,M0206,1,2025-06-22T13:00:00
S005124,T0052,M0055,1,2025-06-30T16:00:00
S005125,T0052,M0313,4,2025-06-25T10:00:00
S005126,T0052,M0214,5,2025-06-29T13:00:00
S005127,T0052,M0057,1,2025-06-21T16:00:00
S005128,T0052,M0357,4,2025-06-22T19:00:00
S005129,T0052,M0279,2,2025-06-26T22:00:00
S005130,T0052,M0249,4,2025-06-20T16:00:00
S005131,T0052,M0263,1,2025-06-25T22:00:00
S005132,T0052,M0383,1,2025-06-27T22:00:00
S005133,T0052,M0157,5,2025-06-30T10:00:00
S005134,T0052,M0216,2,2025-06-22T16:00:00
S005135,T0052,M0112,3,2025-06-22T22:00:00
S005136,T0052,M0380,1,2025-06-29T19:00:00
S005137,T0052,M0042,2,2025-06-21T16:00:00
S005138,T0052,M0289,3,2025-06-24T16:00:00
S005139,T0052,M0399,3,2025-06-23T19:00:00
S005140,T0052,M0346,2,2025-06-24T22:00:00
S005141,T0052,M0464,4,2025-06-28T13:00:00
S005142,T0052,M0250,2,2025-06-27T19:00:00
S005143,T0052,M0267,3,2025-06-25T10:00:00
S005144,T0052,M0319,1,2025-06-21T13:00:00
S005145,T0052,M0010,2,2025-06-21T13:00:00
S005146,T0052,M0368,1,2025-06-22T19:00:00
S005147,T0052,M0035,4,2025-06-21T19:00:00
S005148,T0052,M0089,2,2025-06-26T10:00:00
S005149,T0052,M0402,3,2025-06-30T10:00:00
S005150,T0052,M0466,4,2025-06-24T19:00:00
S005151,T0052,M0361,4,2025-06-23T10:00:00
S005152,T0052,M0487,2,2025-06-27T19:00:00
S005153,T0052,M0175,5,2025-06-27T16:00:00
S005154,T0052,M0030,4,2025-06-22T22:00:00
S005155,T0052,M0173,4,2025-06-24T10:00:00
S005156,T0052,M0316,5,2025-06-28T10:00:00
S005157,T0052,M0252,1,2025-06-22T22:00:00
S005158,T0052,M0285,5,2025-06-27T13:00:00
S005159,T0052,M0144,4,2025-06-21T16:00:00
S005160,T0052,M0413,2,2025-06-25T22:00:00
S005161,T0052,M0213,3,2025-06-30T22:00:00
S005162,T0052,M0389,1,2025-06-24T19:00:00
S005163,T0052,M0454,3,2025-06-23T22:00:00
S005164,T0052,M0163,1,2025-06-25T16:00:00
S005165,T0052,M0011,5,2025-06-29T19:00:00
S005166,T0052,M0203,2,2025-06-23T13:00:00
S005167,T0052,M0026,1,2025-06-24T22:00:00
S005168,T0052,M0054,5,2025-06-28T16:00:00
S005169,T0052,M0359,2,2025-06-23T22:00:00
S005170,T0052,M0204,3,2025-06-26T22:00:00
S005171,T0052,M0041,5,2025-06-21T16:00:00
S005172,T0052,M0075,3,2025-06-25T19:00:00
S005173,T0052,M0080,5,2025-06-20T22:00:00
S005174,T0052,M0064,2,2025-06-28T16:00:00
S005175,T0052,M0078,2,2025-06-29T13:00:00
S005176,T0052,M0255,1,2025-06-29T22:00:00
S005177,T0052,M0250,2,2025-06-25T22:00:00
S005178,T0052,M0443,2,2025-06-26T13:00:00
S005179,T0052,M0349,2,2025-06-20T13:00:00
S005180,T0052,M0442,2,2025-06-22T13:00:00
S005181,T0052,M0301,5,2025-06-24T10:00:00
S005182,T0052,M0416,4,2025-06-23T19:00:00
S005183,T0052,M0076,4,2025-06-28T19:00:00
S005184,T0052,M0016,5,2025-06-28T19:00:00
S005185,T0052,M0194,3,2025-06-21T13:00:00
S005186,T0052,M0442,5,2025-06-23T22:00:00
S005187,T0052,M0272,2,2025-06-28T13:00:00
S005188,T0052,M0455,4,2025-06-25T10:00:00
S005189,T0052,M0406,5,2025-06-30T10:00:00
S005190,T0052,M0483,4,2025-06-30T13:00:00
S005191,T0052,M0310,2,2025-06-28T16:00:00
S005192,T0052,M0480,5,2025-06-21T22:00:00
S005193,T0052,M0277,4,2025-06-21T16:00:00
S005194,T0052,M0427,3,2025-06-20T10:00:00
S005195,T0052,M0117,3,2025-06-23T19:00:00
S005196,T0052,M0044,2,2025-06-20T19:00:00
S005197,T0052,M0169,3,2025-06-21T19:00:00
S005198,T0052,M0491,1,2025-06-26T13:00:00
S005199,T0052,M0222,3,2025-06-30T13:00:00
S005200,T0052,M0345,5,2025-06-23T19:00:00
S005201,T0053,M0329,3,2025-06-27T16:00:00
S005202,T0053,M0211,4,2025-06-30T16:00:00
S005203,T0053,M0360,4,2025-06-23T10:00:00
S005204,T0053,M0018,2,2025-06-22T22:00:00
S005205,T0053,M0307,4,2025-06-21T10:00:00
S005206,T0053,M0106,1,2025-06-23T16:00:00
S005207,T0053,M0289,4,2025-06-20T13:00:00
S005208,T0053,M0206,3,2025-06-27T16:00:00
S005209,T0053,M0236,3,2025-06-22T16:00:00
S005210,T0053,M0306,5,2025-06-22T13:00:00
S005211,T0053,M0024,3,2025-06-28T10:00:00
S005212,T0053,M0095,3,2025-06-20T10:00:00
S005213,T0053,M0082,2,2025-06-30T13:00:00
S005214,T0053,M0418,4,2025-06-23T10:00:00
S005215,T0053,M0026,3,2025-06-25T22:00:00
S005216,T0053,M0168,3,2025-06-20T13:00:00
S005217,T0053,M0349,3,2025-06-27T16:00:00
S005218,T0053,M0094,1,2025-06-23T13:00:00
S005219,T0053,M0221,1,2025-06-29T22:00:00
S005220,T0053,M0017,2,2025-06-24T13:00:00
S005221,T0053,M0487,1,2025-06-28T22:00:00
S005222,T0053,M0484,1,2025-06-24T19:00:00
S005223,T0053,M0441,1,2025-06-26T19:00:00
S005224,T0053,M0151,3,2025-06-24T13:00:00
S005225,T0053,M0340,3,2025-06-23T16:00:00
S005226,T0053,M0475,4,2025-06-30T16:00:00
S005227,T0053,M0337,3,2025-06-20T13:00:00
S005228,T0053,M0280,2,2025-06-26T22:00:00
S005229,T0053,M0258,3,2025-06-27T19:00:00
S005230,T0053,M0162,4,2025-06-25T19:00:00
S005231,T0053,M0017,2,2025-06-23T13:00:00
S005232,T0053,M0240,2,2025-06-20T10:00:00
S005233,T0053,M0303,1,2025-06-26T13:00:00
S005234,T0053,M0349,2,2025-06-27T16:00:00
S005235,T0053,M0094,5,2025-06-29T10:00:00
S005236,T0053,M0023,4,2025-06-25T13:00:00
S005237,T0053,M0283,5,2025-06-24T19:00:00
S005238,T0053,M0253,1,2025-06-26T10:00:00
S005239,T0053,M0006,3,2025-06-23T10:00:00
S005240,T0053,M0291,2,2025-06-29T19:00:00
S005241,T0053,M0157,3,2025-06-26T22:00:00
S005242,T0053,M0130,1,2025-06-21T13:00:00
S005243,T0053,M0344,1,2025-06-25T16:00:00
S005244,T0053,M0482,5,2025-06-28T13:00:00
S005245,T0053,M0463,4,2025-06-26T13:00:00
S005246,T0053,M0340,3,2025-06-28T16:00:00
S005247,T0053,M0038,3,2025-06-21T10:00:00
S005248,T0053,M0401,1,2025-06-25T22:00:00
S005249,T0053,M0428,2,2025-06-26T13:00:00
S005250,T0053,M0457,3,2025-06-22T10:00:00
S005251,T0053,M0034,3,2025-06-25T19:00:00
S005252,T0053,M0148,4,2025-06-21T22:00:00
S005253,T0053,M0229,5,2025-06-22T13:00:00
S005254,T0053,M0130,2,2025-06-25T13:00:00
S005255,T0053,M0197,4,2025-06-29T22:00:00
S005256,T0053,M0259,5,2025-06-24T13:00:00
S005257,T0053,M0375,2,2025-06-25T16:00:00
S005258,T0053,M0039,1,2025-06-27T22:00:00
S005259,T0053,M0282,1,2025-06-24T16:00:00
S005260,T0053,M0399,5,2025-06-21T16:00:00
S005261,T0053,M0067,4,2025-06-20T19:00:00
S005262,T0053,M0035,3,2025-06-29T10:00:00
S005263,T0053,M0174,2,2025-06-27T10:00:00
S005264,T0053,M0028,1,2025-06-28T13:00:00
S005265,T0053,M0099,3,2025-06-30T13:00:00
S005266,T0053,M0406,5,2025-06-21T13:00:00
S005267,T0053,M0324,3,2025-06-23T10:00:00
S005268,T0053,M0317,5,2025-06-30T19:00:00
S005269,T0053,M0097,3,2025-06-29T10:00:00
S005270,T0053,M0459,5,2025-06-21T16:00:00
S005271,T0053,M0267,5,2025-06-22T16:00:00
S005272,T0053,M0288,2,2025-06-24T10:00:00
S005273,T0053,M0196,2,2025-06-22T19:00:00
S005274,T0053,M0396,2,2025-06-25T19:00:00
S005275,T0053,M0315,5,2025-06-27T10:00:00
S005276,T0053,M0135,3,2025-06-25T16:00:00
S005277,T0053,M0226,1,2025-06-24T22:00:00
S005278,T0053,M0131,5,2025-06-26T22:00:00
S005279,T0053,M0500,4,2025-06-24T10:00:00
S005280,T0053,M0377,5,2025-06-22T16:00:00
S005281,T0053,M0258,3,2025-06-24T16:00:00
S005282,T0053,M0479,4,2025-06-22T13:00:00
S005283,T0053,M0231,2,2025-06-22T10:00:00
S005284,T0053,M0338,4,2025-06-25T16:00:00
S005285,T0053,M0023,3,2025-06-23T22:00:00
S005286,T0053,M0162,3,2025-06-30T19:00:00
S005287,T0053,M0017,2,2025-06-25T10:00:00
S005288,T0053,M0393,4,2025-06-20T13:00:00
S005289,T0053,M0463,5,2025-06-20T10:00:00
S005290,T0053,M0405,4,2025-06-27T19:00:00
S005291,T0053,M0138,2,2025-06-30T13:00:00
S005292,T0053,M0285,3,2025-06-30T22:00:00
S005293,T0053,M0189,4,2025-06-24T16:00:00
S005294,T0053,M0346,1,2025-06-26T13:00:00
S005295,T0053,M0304,2,2025-06-24T10:00:00
S005296,T0053,M0047,3,2025-06-26T13:00:00
S005297,T0053,M0459,5,2025-06-21T19:00:00
S005298,T0053,M0115,4,2025-06-30T10:00:00
S005299,T0053,M0419,3,2025-06-25T19:00:00
S005300,T0053,M0033,1,2025-06-21T19:00:00
S005301,T0054,M0255,1,2025-06-21T22:00:00
S005302,T0054,M0430,3,2025-06-23T19:00:00
S005303,T0054,M0099,5,2025-06-30T16:00:00
S005304,T0054,M0353,1,2025-06-27T16:00:00
S005305,T0054,M0222,5,2025-06-25T13:00:00
S005306,T0054,M0136,3,2025-06-29T16:00:00
S005307,T0054,M0108,1,2025-06-20T13:00:00
S005308,T0054,M0271,3,2025-06-22T22:00:00
S005309,T0054,M0308,4,2025-06-25T13:00:00
S005310,T0054,M0018,4,2025-06-22T10:00:00
S005311,T0054,M0440,4,2025-06-22T13:00:00
S005312,T0054,M0258,3,2025-06-21T16:00:00
S005313,T0054,M0120,4,2025-06-26T13:00:00
S005314,T0054,M0103,5,2025-06-27T13:00:00
S005315,T0054,M0082,4,2025-06-27T22:00:00
S005316,T0054,M0354,2,2025-06-23T10:00:00
S005317,T0054,M0261,3,2025-06-21T19:00:00
S005318,T0054,M0043,5,2025-06-26T13:00:00
S005319,T0054,M0199,2,2025-06-30T10:00:00
S005320,T0054,M0193,2,2025-06-23T13:00:00
S005321,T0054,M0100,5,2025-06-28T10:00:00
S005322,T0054,M0427,2,2025-06-20T13:00:00
S005323,T0054,M0326,5,2025-06-26T10:00:00
S005324,T0054,M0260,4,2025-06-28T13:00:00
S005325,T0054,M0437,1,2025-06-22T19:00:00
S005326,T0054,M0162,5,2025-06-30T22:00:00
S005327,T0054,M0290,5,2025-06-26T13:00:00
S005328,T0054,M0468,3,2025-06-26T16:00:00
S005329,T0054,M0227,1,2025-06-30T16:00:00
S005330,T0054,M0056,2,2025-06-28T13:00:00
S005331,T0054,M0103,2,2025-06-29T19:00:00
S005332,T0054,M0284,3,2025-06-26T10:00:00
S005333,T0054,M0432,1,2025-06-25T19:00:00
S005334,T0054,M0143,4,2025-06-29T19:00:00
S005335,T0054,M0314,3,2025-06-29T19:00:00
S005336,T0054,M0372,2,2025-06-21T19:00:00
S005337,T0054,M0355,3,2025-06-25T22:00:00
S005338,T0054,M0162,3,2025-06-25T16:00:00
S005339,T0054,M0131,4,2025-06-20T22:00:00
S005340,T0054,M0322,2,2025-06-29T19:00:00
S005341,T0054,M0195,5,2025-06-30T16:00:00
S005342,T0054,M0324,3,2025-06-25T19:00:00
S005343,T0054,M0229,1,2025-06-24T19:00:00
S005344,T0054,M0218,5,2025-06-24T10:00:00
S005345,T0054,M0166,1,2025-06-20T22:00:00
S005346,T0054,M0007,3,2025-06-21T19:00:00
S005347,T0054,M0258,4,2025-06-22T19:00:00
S005348,T0054,M0027,5,2025-06-24T16:00:00
S005349,T0054,M0466,1,2025-06-23T13:00:00
S005350,T0054,M0078,2,2025-06-29T16:00:00
S005351,T0054,M0134,1,2025-06-30T22:00:00
S005352,T0054,M0395,2,2025-06-23T19:00:00
S005353,T0054,M0388,5,2025-06-21T19:00:00
S005354,T0054,M0234,4,2025-06-29T22:00:00
S005355,T0054,M0203,1,2025-06-27T10:00:00
S005356,T0054,M0340,5,2025-06-30T22:00:00
S005357,T0054,M0118,5,2025-06-29T22:00:00
S005358,T0054,M0099,3,2025-06-23T13:00:00
S005359,T0054,M0452,4,2025-06-30T13:00:00
S005360,T0054,M0025,1,2025-06-29T16:00:00
S005361,T0054,M0122,2,2025-06-28T16:00:00
S005362,T0054,M0141,1,2025-06-23T16:00:00
S005363,T0054,M0268,3,2025-06-27T22:00:00
S005364,T0054,M0439,5,2025-06-20T22:00:00
S005365,T0054,M0391,4,2025-06-28T19:00:00
S005366,T0054,M0478,4,2025-06-21T10:00:00
S005367,T0054,M0219,3,2025-06-28T16:00:00
S005368,T0054,M0334,4,2025-06-28T13:00:00
